gap=.1_data2_Hom_L,gap=.2_data2_Hom_L,gap=.3_data2_Hom_L,gap=.4_data2_Hom_L,gap=.5_data2_Hom_L,gap=.1_data2_Hom_U,gap=.2_data2_Hom_U,gap=.3_data2_Hom_U,gap=.4_data2_Hom_U,gap=.5_data2_Hom_U,gap=.1_data2_Hom_D,gap=.2_data2_Hom_D,gap=.3_data2_Hom_D,gap=.4_data2_Hom_D,gap=.5_data2_Hom_D
176575
45062
23219
9555
6658
176700
42800
24800
11900
8700
281650
70517
20641
28138
7069
